1,0 
2,407180 
2,848705 
2,1261900 
3,1267592 
3,1612919 
4,1712401 
5,1849737 
4,1945741 
5,2089337 
6,2159581 
6,2275335 
4,2552753 
5,2577688 
6,2602010 
7,2669862 
7,2753488 
6,2900542 
7,2917768 
8,2938745 
9,3003844 
10,3007408 
11,3023714 
12,3024854 
13,3065400 
14,3082350 
15,3121105 
13,3250771 
13,3338597 
12,3422376 
13,3430185 
14,3431570 
15,3443925 
16,3447531 
17,3495978 
18,3500193 
18,3516843 
17,3607045 
16,3619502 
15,3640759 
14,3691472 
15,3706874 
16,3711504 
17,3724064 
17,3782556 
18,3786517 
19,3794735 
20,3829562 
20,3857573 
21,3875063 
22,3876600 
23,3891932 
24,3911190 
25,3940591 
25,4028617 
26,4029909 
21,4115772 
21,4192598 
22,4200128 
21,4236984 
22,4239281 
22,4255272 
23,4273077 
24,4284575 
23,4314421 
22,4351870 
20,4400415 
17,4486358 
17,4500520 
17,4532737 
17,4633277 
16,4675345 
17,4677165 
18,4678989 
19,4683374 
20,4698395 
21,4700140 
21,4776605 
22,4780317 
23,4784846 
22,4818304 
23,4829987 
22,4847735 
19,4922766 
18,5027615 
19,5070457 
17,5138220 
18,5139809 
19,5146069 
20,5148363 
21,5162371 
22,5172462 
23,5203735 
23,5239825 
24,5248490 
25,5265047 
26,5274835 
21,5313703 
19,5400778 
20,5408137 
18,5455031 
19,5462924 
19,5482104 
20,5500482 
21,5515933 
22,5523127 
22,5545896 
23,5593416 
24,5596737 
25,5616536 
25,5645203 
26,5651411 
27,5662041 
27,5671606 
27,5689509 
26,5750148 
23,5780979 
23,5832766 
23,5850168 
23,5856703 
23,5873557 
23,5893142 
23,5949713 
24,5972082 
25,5977283 
26,5980336 
27,5984196 
27,6008447 
28,6009271 
29,6011056 
29,6012950 
28,6083424 
27,6121651 
26,6161867 
27,6170852 
28,6179219 
27,6202429 
28,6218168 
28,6232839 
26,6274930 
27,6287959 
27,6321221 
28,6342748 
28,6363184 
29,6372778 
29,6404407 
30,6410642 
31,6421637 
32,6430124 
29,6478800 
30,6497710 
30,6512997 
30,6566139 
30,6578902 
29,6586045 
25,6622231 
26,6674367 
26,6688843 
25,6738514 
26,6764045 
24,6789529 
25,6805208 
26,6806832 
25,6827776 
26,6836205 
26,6839897 
27,6844477 
28,6846564 
29,6862240 
28,6893571 
29,6897718 
30,6898540 
30,6931206 
31,6937816 
29,6992388 
28,7025295 
27,7035621 
28,7049525 
29,7049937 
30,7059504 
31,7070087 
31,7092997 
32,7095293 
31,7132175 
31,7171198 
32,7178686 
33,7183197 
32,7202161 
33,7207423 
31,7301465 
32,7354690 
33,7367503 
33,7387186 
34,7389002 
34,7400064 
35,7405105 
34,7428339 
35,7428761 
33,7449025 
32,7465718 
32,7469800 
33,7469830 
34,7487681 
34,7499820 
32,7536638 
32,7552956 
33,7582754 
33,7603719 
34,7622148 
35,7624737 
35,7635586 
35,7641322 
32,7678893 
33,7679731 
32,7730594 
32,7754165 
33,7769091 
31,7796607 
30,7813378 
31,7827284 
32,7829752 
33,7833290 
34,7840273 
35,7850038 
36,7854829 
37,7856579 
38,7862547 
39,7866799 
40,7887855 
41,7903025 
41,7940138 
42,7947714 
43,7950281 
43,7963293 
43,7976733 
41,8004883 
39,8034972 
40,8036474 
41,8039503 
42,8046466 
42,8058341 
40,8089296 
38,8146413 
38,8159068 
39,8162585 
40,8182894 
39,8222345 
40,8226408 
40,8227909 
39,8244259 
39,8262928 
40,8274102 
41,8280645 
40,8304649 
41,8306246 
42,8328008 
42,8339179 
43,8348235 
42,8386609 
42,8407332 
38,8445482 
39,8445848 
40,8449782 
38,8464397 
37,8473685 
36,8519063 
32,8584414 
32,8619830 
32,8640264 
30,8655026 
31,8661050 
31,8673558 
31,8746422 
31,8761186 
30,8780613 
30,8793485 
31,8796871 
32,8816289 
28,8875971 
29,8877450 
28,8895284 
28,8910825 
25,8972452 
26,8984022 
26,8999796 
26,9019637 
27,9023692 
24,9078279 
24,9095359 
24,9124649 
25,9134332 
26,9146104 
27,9151512 
28,9170017 
29,9186903 
29,9205461 
30,9210659 
31,9218732 
27,9303740 
28,9308460 
29,9330497 
30,9335339 
30,9340632 
30,9353216 
29,9392803 
28,9415606 
28,9425416 
29,9471291 
28,9491552 
28,9501164 
28,9559186 
29,9566280 
29,9588442 
26,9632153 
27,9682051 
27,9687034 
28,9690960 
29,9698436 
29,9707316 
30,9722178 
29,9740030 
28,9774249 
26,9813316 
25,9839592 
26,9854286 
