1,0 
2,399238 
3,446234 
4,466140 
4,689506 
5,773715 
6,914482 
7,954203 
7,979448 
7,985967 
6,1051373 
6,1123395 
7,1126239 
8,1129688 
9,1130676 
10,1172524 
11,1202555 
12,1218134 
13,1267956 
14,1290160 
15,1290829 
15,1297819 
16,1309443 
17,1311906 
18,1364796 
19,1367972 
19,1471888 
20,1472891 
21,1488285 
22,1493583 
22,1501384 
23,1514048 
24,1516499 
24,1524235 
25,1526907 
26,1543696 
27,1557697 
27,1573595 
28,1583293 
29,1589918 
30,1596077 
31,1597316 
32,1607747 
33,1611283 
34,1611423 
34,1612842 
35,1614176 
36,1617547 
36,1636410 
37,1638588 
38,1643501 
39,1648748 
40,1649302 
41,1652541 
42,1655191 
42,1660550 
43,1665369 
44,1675124 
45,1677013 
46,1683476 
47,1689224 
47,1693756 
48,1700500 
49,1703571 
50,1710905 
51,1714549 
51,1716987 
52,1717086 
51,1732075 
50,1737474 
51,1740190 
52,1743891 
53,1744507 
54,1749709 
55,1750484 
55,1753083 
56,1755349 
57,1755872 
58,1766624 
58,1783048 
59,1789899 
59,1791902 
60,1802796 
61,1804784 
62,1805131 
62,1816519 
63,1820067 
64,1820278 
65,1821211 
65,1821398 
66,1822253 
65,1823949 
66,1825122 
67,1841073 
67,1843953 
68,1843965 
69,1847337 
70,1852889 
71,1864062 
71,1874665 
71,1877869 
72,1878340 
73,1878580 
74,1878935 
75,1893649 
74,1896097 
72,1923268 
73,1925766 
74,1927783 
75,1931520 
76,1938054 
77,1940481 
78,1943135 
79,1943613 
80,1943861 
81,1957045 
82,1957989 
83,1959110 
84,1960602 
85,1962148 
86,1964907 
87,1968993 
88,1969513 
89,1969559 
89,1969773 
89,1974241 
90,1974810 
91,1979005 
92,1979639 
93,1983823 
94,1984155 
95,1985773 
96,1986787 
97,1991669 
98,1993257 
99,1994533 
100,1996279 
101,1996360 
102,2002276 
103,2005243 
103,2007537 
104,2009041 
105,2016740 
106,2017636 
107,2018590 
107,2018807 
108,2019117 
109,2020862 
109,2024387 
110,2025025 
111,2026401 
112,2027998 
113,2028887 
114,2029829 
115,2032190 
116,2032573 
117,2035904 
118,2036737 
119,2038018 
120,2040275 
121,2040895 
122,2044139 
123,2045930 
124,2054167 
125,2055104 
126,2057564 
127,2058217 
128,2058293 
129,2066162 
130,2070666 
131,2071539 
132,2072613 
133,2072729 
134,2074734 
135,2074881 
136,2075919 
135,2077950 
136,2080019 
136,2086756 
137,2091580 
138,2092480 
139,2092488 
139,2095418 
140,2097426 
141,2098255 
142,2098359 
142,2099176 
143,2102492 
144,2103647 
144,2104220 
145,2106223 
146,2108572 
147,2109437 
148,2109752 
149,2110507 
150,2111459 
151,2111575 
152,2112124 
153,2114829 
154,2115259 
155,2116749 
156,2116889 
157,2117889 
157,2118030 
157,2120861 
157,2123258 
158,2123533 
159,2125942 
159,2129001 
158,2131726 
159,2132505 
160,2134394 
161,2135459 
161,2137853 
162,2139346 
163,2141537 
164,2141963 
164,2143168 
164,2150067 
165,2150797 
166,2156167 
167,2156412 
167,2158451 
168,2158476 
169,2159038 
168,2162856 
169,2165695 
170,2168828 
171,2168972 
171,2169252 
172,2170938 
172,2171774 
173,2175584 
174,2178049 
174,2178447 
174,2179024 
175,2179037 
176,2179528 
177,2179712 
178,2183015 
179,2183673 
180,2186229 
181,2187441 
181,2188834 
182,2189055 
183,2189959 
184,2190053 
185,2190583 
186,2194245 
186,2198111 
187,2198419 
188,2200142 
188,2200884 
189,2201857 
189,2203148 
190,2204940 
191,2207603 
191,2213117 
192,2213346 
193,2214000 
194,2214423 
195,2214596 
194,2216656 
193,2219064 
194,2219096 
195,2220257 
196,2221094 
197,2221742 
197,2223164 
198,2223557 
199,2223670 
199,2225268 
200,2225279 
201,2225398 
202,2225687 
203,2227551 
204,2229858 
205,2230116 
206,2230515 
207,2230523 
208,2233355 
209,2234548 
210,2235509 
211,2237748 
212,2238483 
213,2239123 
214,2239258 
215,2239548 
216,2240745 
217,2241447 
217,2243513 
218,2245058 
219,2246433 
220,2247174 
221,2247247 
221,2248151 
221,2248726 
222,2249243 
222,2251691 
221,2254490 
222,2255170 
223,2256648 
223,2259492 
223,2260257 
224,2260889 
225,2261273 
226,2261902 
227,2262993 
228,2264601 
229,2264804 
229,2267592 
230,2268591 
231,2269025 
232,2269234 
231,2272877 
232,2275040 
233,2276674 
234,2277170 
235,2279026 
235,2280974 
235,2283107 
236,2283304 
237,2284306 
238,2284464 
239,2286852 
240,2287127 
241,2287357 
241,2288379 
242,2288443 
243,2292585 
244,2293372 
244,2294910 
245,2295717 
246,2297129 
247,2297529 
248,2298607 
249,2298961 
250,2299408 
251,2301864 
252,2302353 
253,2302849 
254,2303606 
254,2306172 
255,2306535 
256,2306838 
257,2307231 
258,2307262 
259,2307536 
259,2308637 
260,2312540 
261,2314849 
261,2315777 
262,2316043 
263,2317818 
264,2317900 
265,2318087 
264,2321152 
264,2321986 
265,2322032 
265,2322077 
265,2322674 
266,2326815 
266,2327204 
267,2328030 
268,2328900 
269,2329395 
270,2329943 
271,2330564 
272,2330572 
273,2330588 
274,2330953 
275,2331069 
276,2333019 
277,2333066 
278,2334162 
279,2334334 
280,2336222 
280,2336977 
281,2337418 
282,2337922 
283,2337975 
284,2338268 
285,2338565 
286,2338600 
287,2339519 
288,2339651 
288,2340753 
289,2340830 
289,2343612 
289,2347861 
290,2348255 
290,2349131 
290,2349357 
291,2349659 
292,2350528 
293,2351050 
294,2353506 
295,2353830 
293,2356556 
294,2358191 
292,2361737 
293,2365559 
294,2366292 
295,2366550 
296,2368187 
297,2368499 
298,2369762 
298,2373230 
299,2376223 
300,2378144 
301,2379209 
302,2379536 
303,2383277 
304,2383498 
305,2383929 
306,2384287 
307,2387204 
308,2387829 
308,2388379 
308,2388815 
309,2390615 
310,2391226 
311,2391792 
312,2393445 
313,2393828 
314,2394599 
314,2395242 
315,2395412 
315,2395778 
316,2396000 
317,2396504 
318,2397140 
319,2397636 
320,2399233 
321,2399609 
322,2399903 
323,2400568 
324,2400570 
325,2402278 
326,2402772 
327,2404481 
328,2404954 
