Active cases, Time (s) 
2146,4087999
2146,4088219
2146,4088310
2146,4088429
2146,4088473
2147,4088525
2148,4088537
2149,4088550
2148,4088732
2149,4088806
2148,4089021
2149,4089029
2149,4089308
2149,4089505
2149,4089851
2149,4089935
2149,4090249
2149,4090568
2149,4090802
2150,4090831
2150,4090993
2151,4091194
2152,4091291
2153,4091372
2153,4091561
2154,4091607
2155,4091845
2156,4091887
2157,4092104
2158,4092105
2158,4092302
2159,4092319
2159,4092375
2160,4092530
2160,4092754
2161,4092757
2160,4092899
2160,4093188
2161,4093216
2162,4093265
2163,4093289
2164,4093431
2165,4093454
2165,4093629
2165,4093650
2166,4093720
2167,4093903
2167,4094137
2167,4094483
2166,4094838
2167,4094857
2167,4095007
2167,4095271
2168,4095455
2166,4095613
2167,4095656
2167,4095909
2168,4095977
2168,4096252
2169,4096286
2170,4096301
2171,4096395
2171,4096658
2171,4096820
2171,4096886
2172,4097227
2173,4097476
2174,4097550
2175,4097928
2176,4098006
2176,4098169
2177,4098338
2178,4098766
2179,4099065
2180,4099183
2180,4099376
2180,4099460
2181,4099580
2182,4099648
2183,4099677
2184,4099679
2185,4099767
2186,4100293
2186,4100308
2186,4100320
2187,4100414
2187,4100423
2185,4100818
2186,4100858
2187,4100978
2186,4101092
2186,4101096
2186,4101121
2187,4101280
2186,4101444
2187,4101727
2188,4101766
2189,4101769
2190,4101974
2190,4102193
2190,4102326
2191,4102377
2192,4102443
2193,4102869
2193,4102872
2194,4102902
2193,4102948
2194,4102981
2194,4103202
2195,4103215
2196,4103223
2196,4103276
2195,4103945
2196,4104102
2197,4104332
2197,4104553
2196,4104611
2195,4104815
2195,4104963
2195,4105052
2195,4105528
2193,4105785
2194,4106017
2195,4106071
2196,4106239
2196,4106406
2197,4106453
2198,4106847
2198,4106864
2198,4106895
2199,4106953
2198,4107013
2199,4107023
2200,4107044
2201,4107130
2202,4107223
2203,4107234
2204,4107261
2204,4107293
2205,4107433
2204,4107537
2202,4108040
2202,4108131
2202,4108192
2203,4108203
2204,4108229
2205,4108318
2206,4108475
2206,4108635
2207,4108853
2207,4109088
2208,4109115
2208,4109145
2209,4109284
2208,4109654
2208,4109876
2209,4109879
2209,4110138
2209,4110197
2210,4110258
2211,4110458
2211,4110463
2212,4110540
2213,4110622
2214,4110641
2215,4110787
2215,4110971
2216,4110990
2216,4111043
2217,4111084
2217,4111134
2218,4111160
2216,4111531
2215,4112032
2216,4112235
2216,4112339
2217,4112402
2218,4112628
2219,4112684
2219,4112899
2220,4113115
2220,4113259
2221,4113262
2222,4113439
2223,4113679
2223,4113757
2224,4113830
2224,4114270
2225,4114307
2225,4114340
2226,4114348
2227,4114510
2228,4114598
2229,4115113
2230,4115118
2230,4115215
2230,4115380
2231,4115590
2231,4115859
2231,4115986
2232,4116039
2232,4116125
2233,4116144
2233,4116275
2234,4116338
2235,4116520
2235,4116597
2236,4116751
2237,4116782
2238,4116820
2239,4116944
2240,4117264
2240,4117400
2241,4117421
2242,4117437
2242,4117520
2243,4117619
2242,4117685
2243,4118048
2243,4118094
2243,4118204
2244,4118211
2245,4118213
2246,4118447
2247,4118472
2246,4118681
2244,4118708
2245,4118853
2245,4119054
2245,4119138
2244,4119523
2245,4119547
2246,4119767
2246,4119822
2247,4120360
2246,4120518
2247,4120550
2248,4120573
2248,4121023
2249,4121126
2250,4121291
2251,4121498
2252,4121539
2248,4122032
2249,4122093
2250,4122269
2250,4122391
2251,4122466
2252,4122622
2253,4122651
2254,4122672
2255,4122763
2255,4122887
2255,4122902
2256,4123080
2257,4123111
2257,4123190
2258,4123318
2259,4123380
2260,4123516
2260,4123744
2260,4124356
2260,4124712
2260,4125030
2259,4125246
2260,4125521
2261,4125672
2262,4125896
2262,4125959
2263,4126787
2263,4127194
2262,4127426
2263,4127565
2263,4127631
2262,4127781
2263,4127792
2262,4127899
2262,4128443
2263,4128479
2263,4128760
2263,4128784
2264,4128854
2265,4128880
2265,4128976
2264,4128997
2265,4129022
2266,4129049
2267,4129162
2268,4129174
2268,4129187
2268,4129213
2269,4129411
2270,4129527
2271,4129639
2271,4129838
2271,4130121
2271,4130188
2271,4130650
2271,4130658
2272,4130774
2271,4130857
2271,4130905
2272,4130937
2272,4131376
2272,4131409
2272,4131505
2273,4131546
2273,4131744
2274,4131757
2274,4131769
2275,4131886
2274,4132166
2275,4132205
2274,4132684
2274,4132819
2275,4132841
2276,4133033
2277,4133045
2278,4133273
2279,4133306
2279,4133531
2279,4133577
2280,4134085
2281,4134108
2282,4134192
2281,4134312
2282,4134396
2282,4134552
2282,4134809
2283,4134816
2284,4134853
2284,4134861
2284,4134919
2284,4135100
2284,4135149
2284,4135321
2284,4135652
2284,4135699
2285,4135904
2286,4136069
2286,4136088
2287,4136111
2288,4136159
2289,4136271
2290,4136516
2291,4136522
2291,4136605
2291,4136753
2292,4136825
2293,4137014
2294,4137022
2294,4137073
2295,4137164
2295,4137571
2295,4137766
2295,4137961
2296,4138009
2297,4138053
2298,4138069
2298,4138141
2299,4138187
2300,4138250
2300,4138437
2300,4138464
2301,4138729
2302,4138802
2302,4139013
2303,4139163
2304,4139176
2305,4139214
2306,4139251
2307,4139296
2308,4139457
2308,4139550
2309,4139663
2308,4140135
2308,4140240
2307,4140535
2307,4140612
2308,4140662
2308,4140744
2309,4140812
2310,4140840
2309,4141222
2310,4141294
2311,4141390
2312,4141390
2313,4141461
2314,4141483
2315,4141514
2315,4141738
2315,4141945
2315,4142066
2316,4142298
2317,4142332
2318,4142407
2319,4142612
2320,4142714
2321,4142718
2322,4142785
2323,4142894
2323,4143090
2323,4143444
2323,4143585
2324,4143678
2325,4143792
2325,4143800
2325,4143999
2325,4143999
2326,4144168
2327,4144241
2326,4144317
2325,4145257
2326,4145258
2327,4145421
2328,4145467
2329,4145537
2329,4145665
2329,4146202
2330,4146296
2329,4146692
2328,4146931
2329,4147048
2330,4147096
2330,4147113
2329,4147194
2330,4147402
2330,4147521
2331,4147766
2330,4147963
2330,4148574
2331,4148579
2332,4148723
2331,4148812
2332,4148922
2331,4149034
2332,4149158
2333,4149205
2334,4149267
2335,4149299
2335,4149449
2335,4149545
2336,4149549
2336,4149755
2337,4149899
2338,4149946
2339,4150012
2340,4150029
2341,4150429
2342,4150527
2343,4150701
2343,4150793
2341,4151111
2342,4151123
2342,4151155
2343,4151212
2343,4151485
2344,4151714
2345,4151940
2345,4151995
2345,4152130
2345,4152243
2346,4152278
2347,4152301
2348,4152329
2349,4152369
2349,4152559
2350,4152604
2351,4152727
2352,4152729
2352,4153071
2352,4153202
2353,4153277
2353,4153458
2354,4153614
2355,4153637
2354,4154037
2355,4154130
2356,4154159
2357,4154225
2356,4154348
2355,4154647
2355,4154900
2355,4154982
2355,4154987
2356,4155140
2357,4155604
2357,4156144
2358,4156234
2358,4156252
2359,4156286
2358,4156530
2359,4156838
2360,4157023
2361,4157049
2362,4157094
2363,4157143
2361,4157595
2362,4157776
2363,4157917
2362,4158360
2363,4158409
2363,4158466
2363,4158605
2363,4158641
2363,4158665
2363,4159010
2364,4159043
2365,4159110
2366,4159244
2367,4159534
2365,4159729
2365,4159830
2366,4160073
2366,4160083
2367,4160210
2368,4160325
2367,4160443
2368,4160600
2367,4161052
2368,4161174
2368,4161187
2368,4161339
2367,4161469
2366,4161684
2367,4161870
2367,4161872
2367,4162055
2366,4162138
2367,4162161
2368,4162185
2368,4162234
2368,4162236
2369,4162418
2370,4162526
2371,4162645
2372,4162683
2373,4162736
2373,4162749
2374,4162816
2375,4162856
2376,4163194
2377,4163301
2378,4163403
2378,4163711
2378,4163720
2379,4164039
2380,4164125
2381,4164710
2382,4164885
2382,4165284
2382,4165485
2382,4165968
2380,4166021
2380,4166049
2378,4166522
2379,4166687
2380,4167031
2377,4167286
2376,4167462
2377,4167696
2377,4168186
2378,4168268
2379,4168289
2380,4168298
2380,4168459
2381,4168987
2382,4169096
2382,4169402
2382,4169441
2383,4169518
2383,4169633
2383,4169739
2383,4170328
2384,4170504
2385,4170696
2386,4170726
2386,4170821
2387,4171106
2386,4171259
2386,4171662
2387,4171733
2388,4171770
2387,4171849
2388,4171932
2389,4172024
2390,4172112
2391,4172359
2392,4172498
2392,4172626
2393,4172627
2393,4172844
2392,4172880
2393,4173014
2394,4173095
2390,4173605
2391,4173791
2392,4173795
2393,4174071
2393,4174327
2393,4174332
2393,4174828
2391,4175236
2391,4175275
2390,4175417
2390,4175479
2391,4175584
2392,4175587
2393,4175698
2394,4175815
2391,4176410
2391,4176427
2391,4176649
2391,4176818
2392,4177071
2393,4177375
2393,4177422
2392,4177605
2393,4177997
2389,4178960
2390,4178992
2390,4179182
2391,4179246
2392,4179304
2392,4179454
2393,4179610
2394,4179909
2395,4179918
2396,4180095
2396,4180127
2397,4180195
2395,4180252
2395,4180304
2395,4180317
2396,4180365
2396,4180418
2396,4180581
2397,4180668
2398,4180712
2399,4180754
2400,4180773
2400,4180849
2400,4181112
2401,4181150
2401,4181492
2402,4181538
2403,4181630
2404,4181702
2405,4181707
2406,4181727
2407,4181880
2407,4182099
2407,4182304
2406,4182553
2407,4182559
2408,4182601
2408,4182722
2409,4182842
2409,4183563
2408,4183847
2409,4183924
2410,4184140
2409,4184259
2409,4184286
2410,4184405
2411,4184893
2411,4185268
2411,4185825
2409,4186026
2409,4186210
2410,4186242
2411,4186298
2412,4186325
2410,4186718
2409,4186748
2410,4186776
2411,4186824
2412,4186824
2413,4186825
2414,4186917
2415,4186936
2415,4187049
2416,4187117
2417,4187130
2418,4187292
2419,4187410
2419,4187477
2419,4187529
2419,4187610
2420,4187645
2421,4187646
2422,4187650
2422,4187663
2423,4187753
2424,4187800
2424,4187922
2425,4188057
2425,4188297
2425,4188327
2425,4188592
2425,4188679
2426,4188719
2427,4188900
2428,4188934
2429,4189075
2430,4189416
2431,4189574
2432,4189575
2431,4189848
2432,4189968
2433,4190135
2434,4190202
2435,4190717
2435,4190883
2436,4190956
2436,4191012
2436,4191232
2437,4191259
2437,4191336
2438,4191390
2438,4191462
2439,4191463
2440,4191639
2441,4191644
2442,4191665
2441,4192080
2442,4192115
2442,4192389
2443,4192524
2444,4192566
2443,4192705
2444,4192728
2445,4192806
2446,4192809
2446,4192881
2447,4192890
2447,4193318
2448,4193382
2448,4193473
2449,4193726
2450,4193738
2449,4193905
2449,4193978
2449,4194055
2450,4194069
2451,4194150
2451,4194206
2452,4194464
2453,4194638
2454,4194693
2454,4194744
2455,4194868
2455,4195137
2455,4195410
2456,4195542
2456,4195765
2457,4195791
2458,4196027
2458,4196119
2459,4196130
2457,4196538
2458,4196566
2459,4196622
2460,4196633
2458,4196736
2459,4196831
2460,4196831
2461,4197133
2461,4197199
2462,4197209
2461,4197381
2462,4197428
2462,4197606
2463,4197661
2464,4197683
2463,4197765
2463,4197863
2464,4197865
2465,4197896
2466,4198224
2467,4198287
2468,4198380
2469,4198476
2468,4198749
2468,4198828
2469,4198829
2470,4199026
2471,4199065
2471,4199075
2471,4199560
2471,4199650
2471,4200009
2472,4200050
2472,4200509
2471,4200833
2471,4200868
2472,4200875
2470,4201278
2471,4201520
2472,4201537
2473,4201742
2474,4201882
2474,4202041
2474,4202130
2473,4202272
2474,4202290
2474,4202569
2474,4202811
2473,4203075
2474,4203153
2474,4203224
2475,4203237
2476,4203475
2474,4204080
2475,4204384
2476,4204963
2477,4205122
2477,4205178
2477,4205533
2477,4205828
2478,4205857
2478,4206032
2478,4206080
2478,4206285
2479,4206491
2480,4206537
2481,4206553
2482,4206575
2482,4207185
2482,4207204
2482,4207355
2483,4207401
2481,4207596
2482,4207620
2482,4207701
2481,4207744
2482,4207804
2483,4208009
2484,4208099
2485,4208107
2486,4208440
2487,4208477
2488,4208541
2488,4208685
2489,4209066
2489,4209119
2490,4209122
2491,4209468
2489,4209619
2490,4209634
2490,4209706
2490,4209999
2490,4210079
2486,4210507
2487,4210517
2485,4210746
2485,4210866
2486,4211183
2486,4211207
2486,4211466
2487,4211470
2488,4211610
2489,4211706
2490,4211914
2491,4211915
2490,4212064
2491,4212214
2492,4212272
2492,4212304
2493,4212735
2493,4212776
2493,4212861
2494,4212887
2495,4212910
2496,4213073
2497,4213167
2498,4213172
2499,4213363
2500,4213485
2501,4213560
2501,4213847
2501,4213985
2501,4214126
2502,4214314
2502,4214538
2503,4214642
2504,4214812
2503,4214862
2501,4215931
2502,4215938
2503,4215956
2503,4215960
2503,4216081
2504,4216156
2502,4216307
2502,4216437
2501,4216669
2502,4216677
2502,4216738
2501,4216844
2502,4217029
2503,4217047
2504,4217114
2504,4217887
2503,4218085
2503,4218278
2504,4218335
2502,4218644
2502,4218852
2503,4218944
2503,4219054
2501,4219580
2501,4219695
2501,4219722
2502,4219747
2502,4219793
2502,4219848
2502,4219932
2502,4220011
2502,4220060
2502,4220078
2502,4220262
2503,4220305
2504,4220406
2504,4220412
2505,4220521
2506,4220528
2507,4220711
2508,4220847
2509,4220947
2509,4221446
2509,4221620
2509,4221633
2508,4221763
2508,4221907
2509,4222003
2509,4222062
2510,4222112
2510,4222234
2510,4222285
2511,4222316
2512,4222437
2512,4222669
2513,4222767
2514,4222788
2513,4222944
2514,4223245
2515,4223317
2515,4223604
2515,4223788
2515,4223879
2516,4223990
2517,4224018
2518,4224027
2519,4224060
2520,4224104
2521,4224185
2521,4224301
2522,4224353
2523,4224382
2523,4224758
2524,4224783
2523,4225006
2522,4225464
2522,4225670
2522,4225753
2523,4225985
2524,4226120
2524,4226459
2525,4226470
2525,4226500
2525,4226544
2525,4226624
2525,4226765
2526,4226988
2527,4227037
2526,4227235
2527,4227332
2528,4227365
2529,4227388
2529,4227426
2530,4227597
2530,4227723
2531,4227724
2531,4227780
2532,4227825
2531,4228146
2532,4228297
2533,4228304
2534,4228305
2534,4228305
2535,4228605
2535,4228908
2536,4229034
2537,4229104
2538,4229289
2539,4229657
2538,4229741
2538,4229917
2538,4230240
2539,4230446
2539,4230599
2538,4230780
2539,4230873
2539,4230873
2539,4231159
2540,4231166
2541,4231181
2541,4231539
2542,4231547
2543,4231694
2544,4231777
2545,4231825
2545,4232015
2545,4232118
2546,4232208
2547,4232354
2548,4232437
2548,4232446
2549,4232542
2550,4232863
2551,4232863
2552,4232941
2552,4233010
2551,4233695
2551,4233887
2552,4233911
2552,4234024
2551,4234157
2552,4234339
2552,4234432
2553,4234499
2554,4234569
2554,4234570
2555,4234640
2556,4234655
2557,4234706
2557,4234802
2557,4235122
2557,4235222
2557,4235373
2557,4235441
2557,4235823
2555,4235965
2556,4235966
2557,4235970
2558,4236065
2559,4236071
2560,4236101
2561,4236175
2562,4236271
2562,4236367
2562,4236585
2563,4236811
2563,4236980
2564,4237107
2564,4237440
2564,4237528
2565,4237578
2566,4237637
2567,4237663
2568,4237919
2567,4238002
2568,4238026
2568,4238205
2568,4238209
2565,4238591
2566,4238787
2566,4238836
2566,4239102
2567,4239187
2565,4239254
2565,4239339
2565,4239719
2566,4239760
2567,4239901
2567,4239910
2568,4240045
2569,4240090
2570,4240095
2570,4240142
2569,4240196
2569,4240274
2569,4240329
2569,4240369
2570,4240414
2570,4240480
2570,4240951
2571,4241032
2569,4241209
2568,4241571
2568,4241640
2569,4241906
2570,4242116
2571,4242280
2571,4242317
2571,4242349
2572,4242530
2573,4242582
2572,4242630
2572,4242701
2572,4242897
2573,4242986
2573,4243187
2574,4243190
2573,4243319
2573,4243331
2574,4243420
2573,4243483
2573,4243507
2573,4243788
2573,4243791
2574,4244000
2575,4244015
2574,4244073
2575,4244764
2576,4244843
2576,4244994
2577,4245018
2578,4245022
2576,4245779
2576,4246099
2577,4246106
2577,4246117
2578,4246164
2579,4246172
2578,4246252
2578,4246612
2579,4246644
2580,4246699
2581,4246703
2582,4246719
2583,4246734
2584,4246761
2585,4246810
2585,4246860
2584,4246980
2585,4247110
2585,4247149
2586,4247154
2585,4247218
2586,4247269
2587,4247350
2587,4247411
2587,4247701
2588,4247846
2588,4247922
2588,4248007
2589,4248024
2589,4248182
2589,4248343
2590,4248633
2591,4248678
2592,4248728
2592,4249171
2593,4249217
2594,4249333
2595,4249338
2595,4249432
2595,4249567
2595,4249630
2596,4249702
2597,4249833
2598,4249858
2599,4250012
2599,4250023
2598,4250067
2599,4250126
2600,4250229
2601,4250364
2601,4250374
2602,4250400
2603,4250443
2604,4250609
2602,4251024
2603,4251053
2604,4251269
2605,4251586
2606,4251623
2605,4251792
2606,4251888
2607,4251957
2606,4252103
2607,4252305
2608,4252363
2608,4252427
2609,4252645
2610,4252649
2611,4252713
2611,4252915
2611,4253029
2612,4253192
2613,4253213
2613,4253295
2613,4253773
2614,4254047
2612,4254232
2613,4254246
2613,4254340
2612,4254486
2611,4254638
2612,4254690
2611,4254852
2611,4254916
2612,4255003
2613,4255037
2612,4255277
2613,4255594
2614,4255704
2614,4255813
2614,4255897
2613,4256101
2614,4256165
2614,4256314
2614,4256480
2615,4256486
2614,4256943
2613,4257284
2614,4257356
2613,4257915
2613,4258054
2613,4258104
2614,4258466
2615,4258476
2613,4258823
2613,4258844
2612,4259012
2613,4259041
2613,4259061
2614,4259140
2612,4259880
2612,4259909
2612,4260035
2612,4260043
2611,4260068
2611,4260249
2612,4260271
2612,4260435
2613,4260443
2613,4260742
2613,4260777
2613,4260911
2612,4261043
2613,4261415
2614,4261433
2614,4261437
2614,4261461
2613,4261508
2614,4261540
2615,4261700
2616,4261707
2617,4261764
2618,4261812
2619,4262001
2620,4262131
2621,4262141
2622,4262172
2623,4262187
2624,4262206
2624,4262218
2625,4262448
2626,4262597
2626,4262637
2626,4262838
2626,4262922
2627,4262947
2628,4262960
2628,4263141
2629,4263274
2630,4263306
2631,4263317
2632,4263358
2632,4263429
2633,4263655
2634,4263877
2633,4264110
2633,4264340
2633,4264351
2633,4264601
2633,4264680
2634,4264700
2633,4264749
2633,4264807
2634,4264944
2635,4265054
2636,4265090
2637,4265221
2636,4265357
2636,4265388
2635,4265470
2636,4265610
2637,4265747
2637,4266060
2637,4266126
2638,4266198
2638,4266452
2639,4266480
2640,4266487
2637,4267354
2635,4267671
2633,4268180
2633,4268207
2634,4268257
2634,4268540
2635,4268601
2636,4268689
2636,4268695
2637,4268743
2637,4268752
2638,4268922
2639,4268959
2639,4269209
2640,4269496
2640,4269675
2641,4269678
2641,4269697
2641,4269910
2640,4270239
2641,4270350
2642,4270354
2642,4270453
2643,4270460
2644,4270478
2645,4270616
2645,4270728
2646,4270761
2647,4270787
2648,4270961
2648,4271012
2649,4271036
2647,4271110
2648,4271240
2648,4271333
2649,4271688
2650,4272034
2650,4272138
2651,4272230
2652,4272256
2652,4272391
2653,4272413
2653,4272533
2654,4272772
2654,4272850
2655,4272999
2656,4273218
2657,4273420
2657,4273480
2658,4273523
2658,4273559
2658,4273747
2659,4273816
2659,4274199
2660,4274253
2660,4274453
2661,4274532
2661,4274661
2662,4274737
2663,4274859
2664,4274967
2665,4275144
2666,4275242
2667,4275295
2668,4275296
2668,4275693
2669,4275793
2669,4275863
2670,4276004
2669,4276199
2669,4276789
2667,4277019
2668,4277114
2668,4277869
2667,4278116
2667,4278354
2667,4278452
2667,4278480
2668,4278557
2669,4278558
2670,4278627
2671,4278679
2672,4278710
2669,4279441
2670,4279459
2671,4279569
2672,4279705
2672,4279763
2673,4279885
2673,4279988
2673,4280012
2672,4280093
2673,4280127
2673,4280385
2673,4280435
2674,4280783
2674,4280856
2671,4281545
2672,4281947
2671,4282851
2670,4282905
2671,4282917
2672,4282920
2672,4283094
2671,4283269
2671,4283288
2671,4283468
2672,4283499
2673,4283617
2674,4283670
2674,4283746
2674,4284059
2675,4284142
2676,4284160
2675,4284408
2676,4284438
2676,4284767
2677,4284783
2677,4284988
2677,4285075
2678,4285133
2679,4285195
2679,4285361
2680,4285548
2680,4285630
2681,4285634
2682,4285682
2682,4285837
2683,4285889
2684,4286005
2684,4286054
2684,4286135
2684,4286246
2684,4286420
2684,4286790
2685,4287030
2685,4287143
2686,4287218
2687,4287242
2687,4287583
2688,4287590
2687,4287688
2687,4287771
2688,4287779
2689,4287784
2689,4287788
2690,4287793
2691,4287848
2692,4287951
2691,4288259
2692,4288290
2693,4288492
2692,4289029
2692,4289137
2692,4289317
2693,4289327
2694,4289458
2694,4289870
2695,4290082
2696,4290103
2697,4290185
2698,4290328
2699,4290519
2699,4290530
2700,4290574
2700,4290772
2700,4291036
2698,4291251
2697,4291378
2698,4291410
2698,4291547
2698,4291660
2698,4291984
2697,4292437
2698,4292481
2699,4292797
2698,4292959
2699,4293005
2700,4293089
2701,4293183
2701,4293266
2702,4293287
2702,4293345
2701,4293569
2702,4293903
2703,4293924
2704,4294079
2704,4294277
2705,4294355
2706,4294592
2705,4294834
2705,4294843
2706,4295061
2706,4295094
2707,4295347
2708,4295569
2709,4295639
2708,4295757
2707,4296223
2708,4296244
2708,4296426
2707,4296503
2707,4296515
2708,4296537
2707,4296678
2708,4296687
2708,4296740
2705,4297093
2706,4297138
2706,4297164
2706,4297303
2706,4297319
2707,4297333
2708,4297353
2709,4297593
2709,4297593
2710,4297724
2711,4297752
2712,4297940
2712,4298125
2713,4298137
2714,4298264
2715,4298742
2715,4299055
2716,4299116
2716,4299295
2717,4299304
2717,4299353
2717,4299414
2718,4299519
2719,4299830
2718,4299898
2719,4300119
2720,4300255
2721,4300269
2721,4300502
2722,4300571
2722,4300865
2723,4300979
2723,4301035
2724,4301362
2721,4301436
2721,4301481
2721,4301485
2721,4301525
2722,4301536
2723,4301719
2724,4301785
2725,4301854
2725,4301919
2726,4302012
2726,4302194
2726,4302518
2726,4302535
2727,4302537
2727,4302700
2728,4302727
2729,4302968
2730,4303033
2731,4303034
2732,4303171
2731,4303317
2731,4303534
2731,4303593
2732,4303744
2733,4304042
2734,4304052
2735,4304082
2735,4304223
2736,4304306
2736,4304386
2737,4304446
2738,4304489
2739,4304588
2739,4304606
2739,4304825
2739,4304901
2740,4305055
2741,4305090
2741,4305123
2738,4305731
2739,4305758
2738,4305860
2738,4305993
2738,4306051
2738,4306403
2738,4306492
2738,4306589
2739,4306617
2740,4306719
2741,4306789
2741,4306870
2742,4306871
2743,4307084
2742,4307209
2739,4307746
2740,4307781
2740,4307797
2739,4307938
2739,4308075
2738,4308239
2737,4308496
2737,4308767
2738,4308785
2738,4308801
2738,4308915
2737,4309136
2737,4309252
2738,4309409
2739,4309604
2739,4309784
2740,4309836
2741,4309909
2739,4310403
2739,4310414
2740,4310448
2741,4310517
2741,4310854
2741,4310880
2742,4310921
2743,4311053
2744,4311332
2745,4311387
2746,4311461
2745,4311776
2745,4311985
2746,4312030
2747,4312124
2747,4312161
2748,4312262
2747,4312507
2748,4312562
2749,4312610
2748,4312834
2749,4312899
2750,4312916
2751,4313280
2752,4313306
2753,4313452
2754,4313759
2753,4313976
2754,4314104
2752,4314554
2751,4314698
2752,4314704
2753,4314913
2754,4315181
2755,4315214
2755,4315230
2755,4315250
2755,4315404
2756,4315704
2757,4315755
2758,4315825
2757,4316175
2757,4316482
2758,4316617
2758,4316656
2759,4316679
2759,4316775
2756,4316974
2757,4317075
2757,4317217
2758,4317292
2758,4317316
2758,4317533
2758,4317860
2759,4317919
2758,4318030
2759,4318055
2759,4318183
2758,4318765
2758,4318900
2757,4319188
2758,4319217
2756,4319843
2757,4320074
2755,4320241
2756,4320297
2756,4320504
2756,4320645
2756,4320809
2757,4320890
2757,4321064
2757,4321159
2757,4321172
2757,4321319
2758,4321425
2759,4321479
2759,4321597
2760,4321613
2759,4321689
2760,4321743
2761,4321798
2762,4321869
2763,4321992
2764,4322072
2765,4322234
2766,4322268
2766,4322297
2766,4322350
2767,4322355
2768,4322386
2769,4322545
2770,4322578
2771,4322840
2771,4322936
2772,4322988
2771,4323226
2771,4323383
2772,4323407
2771,4323554
2771,4323663
2772,4323804
2773,4323824
2773,4323868
2773,4324001
2774,4324127
2774,4324376
2774,4324486
2775,4324616
2776,4324675
2775,4324945
2775,4325023
2776,4325075
2777,4325081
2777,4325556
2777,4325694
2777,4325749
2777,4325775
2778,4325810
2779,4325931
2779,4325970
2780,4326005
2780,4326097
2781,4326279
2781,4326338
2782,4326480
2782,4326694
2783,4326843
2783,4327105
2782,4327176
2782,4327483
2782,4327579
2781,4328016
2782,4328096
2783,4328323
2784,4328388
2784,4328557
2785,4328716
2785,4328803
2785,4328994
2785,4328999
2786,4328999
2787,4329034
2788,4329061
2789,4329206
2789,4329253
2790,4329254
2788,4329608
2789,4329967
2789,4330174
2790,4330183
2790,4330327
2791,4330511
2790,4330659
2790,4330785
2791,4330880
2792,4331127
2791,4331314
2792,4331315
2793,4331339
2793,4331555
2792,4331994
2789,4332398
2790,4332464
2790,4332467
2791,4332467
2792,4332529
2793,4332556
2792,4332742
2790,4332801
2791,4332833
2792,4332853
2792,4332879
2791,4333120
2792,4333138
2793,4333285
2794,4333299
2795,4333486
2795,4333504
2795,4333531
2796,4333676
2797,4333691
2798,4333699
2798,4333940
2798,4333952
2798,4334002
2799,4334082
2800,4334138
2799,4334178
2800,4334180
2801,4334225
2802,4334249
2802,4334280
2801,4334458
2801,4334507
2802,4334608
2803,4334642
2804,4334693
2805,4334698
2805,4334821
2806,4334929
2807,4334949
2806,4335014
2807,4335129
2808,4335323
2809,4335583
2809,4335680
2810,4335733
2810,4335895
2811,4336165
2810,4336409
2811,4336591
2809,4336863
2810,4337016
2810,4337176
2810,4337254
2811,4337324
2810,4337616
2810,4337910
2811,4338083
2812,4338163
2813,4338247
2814,4338349
2815,4338418
2816,4338569
2817,4338699
2818,4338784
2819,4338824
2820,4338834
2821,4338842
2821,4338950
2820,4339096
2821,4339101
2822,4339199
2823,4339231
2823,4339266
2824,4339279
2825,4339359
2825,4339563
2826,4339565
2827,4339580
2827,4339805
2826,4340025
2826,4340127
2825,4340422
2825,4340484
2825,4340632
2826,4340814
2827,4340830
2827,4340832
2827,4340991
2827,4341027
2828,4341033
2828,4341368
2829,4341409
2830,4341472
2831,4341489
2832,4341819
2832,4342380
2829,4342932
2828,4343077
2829,4343165
2830,4343184
2831,4343252
2832,4343272
2833,4343393
2832,4343447
2833,4343641
2834,4343723
2834,4343933
2834,4344109
2834,4344253
2835,4344280
2836,4344304
2836,4344638
2837,4344740
2837,4344744
2837,4344917
2838,4344959
2837,4345239
2838,4345304
2838,4345312
2839,4345428
2839,4345502
2839,4345636
2840,4345801
2841,4345842
2842,4345900
2842,4345965
2841,4345992
2842,4346025
2841,4346126
2842,4346150
2843,4346163
2843,4346306
2844,4346423
2845,4346479
2845,4346611
2845,4346695
2845,4346721
2846,4346871
2847,4346931
2845,4346999
2845,4347132
2845,4347141
2845,4347214
2846,4347418
2847,4347624
2847,4347629
2848,4347644
2849,4347690
2849,4347809
2850,4347824
2850,4347928
2851,4348011
2852,4348035
2853,4348051
2854,4348112
2854,4348224
2853,4348284
2853,4348295
2854,4348305
2855,4348485
2855,4348511
2856,4348627
2856,4348821
2857,4348899
2857,4348989
2858,4348991
2858,4349122
2858,4349165
2859,4349282
2860,4349285
2860,4349676
2861,4349725
2862,4349803
2863,4349829
2864,4349864
2864,4349985
2865,4349985
2865,4350052
2864,4350163
2865,4350205
2865,4350341
2866,4350407
2867,4350663
2868,4350855
2867,4351107
2868,4351209
2868,4351465
2867,4351758
2868,4351853
2869,4351856
2869,4351958
2869,4352240
2870,4352357
2869,4352885
2870,4352913
2869,4352923
2869,4352931
2869,4353056
2868,4353268
2869,4353336
2870,4353395
2869,4353467
2869,4353485
2869,4353619
2868,4354023
2869,4354076
2870,4354173
2870,4354215
2871,4354274
2869,4354324
2867,4354652
2868,4354854
2868,4354916
2869,4355023
2870,4355132
2869,4355198
2870,4355263
2871,4355445
2869,4355740
2869,4355772
2870,4355843
2871,4355885
2872,4355969
2872,4356030
2872,4356116
